latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
44.75805,20.27533,315.02,1.04,1.02,2024-09-27,1217,A,61,6.1NRT,303.32,5.88,D
-18.86624,33.85194,332.18,1.33,1.14,2024-09-27,1200,A,77,6.1NRT,312.84,21.32,D
30.86321,47.90907,332.86,1.18,1.08,2024-09-27,1034,A,73,6.1NRT,317.72,16.31,D
-25.77041,32.04531,319.64,2.22,1.44,2024-09-27,1200,A,64,6.1NRT,302.46,27.94,D
30.76359,47.32855,336.35,1.26,1.12,2024-09-27,1034,A,80,6.1NRT,320.36,23.28,D
-18.89587,33.61142,330.6,1.38,1.16,2024-09-27,1200,A,38,6.1NRT,312.24,16.85,D
44.82879,20.25253,317.08,1.04,1.02,2024-09-27,1217,A,66,6.1NRT,304.51,5.73,D
-19.00352,32.71328,328.3,1.6,1.24,2024-09-27,1200,A,66,6.1NRT,312.89,18.61,D
31.13112,49.32421,339.71,1.04,1.02,2024-09-27,1034,A,84,6.1NRT,323.69,19.7,D
-25.73884,32.23361,316.99,2.15,1.42,2024-09-27,1200,A,31,6.1NRT,303.2,14.69,D
-19.00522,32.69884,326.1,1.6,1.25,2024-09-27,1200,A,45,6.1NRT,312.3,13.05,D
31.12946,49.31359,336.44,1.04,1.02,2024-09-27,1034,A,80,6.1NRT,323.35,14.28,D
44.82675,20.23985,317.77,1.04,1.02,2024-09-27,1217,A,68,6.1NRT,303.65,6.36,D
-18.57768,36.00408,320.01,1.05,1.02,2024-09-27,1200,A,54,6.1NRT,305.39,8.09,D
30.87753,47.33575,339.79,1.26,1.11,2024-09-27,1034,A,84,6.1NRT,320.45,29.42,D
-25.79197,31.58039,325.67,2.4,1.49,2024-09-27,1200,A,68,6.1NRT,306.7,43.32,D
-18.71203,35.02813,340.61,1.14,1.07,2024-09-27,1200,A,87,6.1NRT,307.77,39.03,D
45.00449,21.13556,316.47,1.01,1,2024-09-27,1217,A,67,6.1NRT,303.48,5.51,D
30.87533,47.32299,334.44,1.26,1.12,2024-09-27,1034,A,77,6.1NRT,320.45,18.45,D
-18.71347,35.01746,326.99,1.15,1.07,2024-09-27,1200,A,63,6.1NRT,307.91,15.37,D
30.88726,47.33342,333.33,1.26,1.11,2024-09-27,1034,A,42,6.1NRT,319.83,14.74,D
45.03567,21.10004,317.94,1.01,1,2024-09-27,1217,A,69,6.1NRT,303.91,7.25,D
-25.92648,28.39979,343.89,4.11,1.88,2024-09-27,1200,A,91,6.1NRT,306.78,302.29,D
44.85999,19.87361,345.05,1.05,1.03,2024-09-27,1217,A,92,6.1NRT,307.86,44.05,D
-25.91927,28.43648,319.24,4.08,1.87,2024-09-27,1200,A,57,6.1NRT,304.17,43.73,D
-18.84979,33.99445,328.41,1.31,1.13,2024-09-27,1200,A,52,6.1NRT,309.79,15.14,D
31.20597,49.21417,334.07,1.05,1.02,2024-09-27,1034,A,76,6.1NRT,323.13,10.89,D
44.85788,19.86072,322.52,1.06,1.03,2024-09-27,1217,A,61,6.1NRT,306.84,9.38,D
-25.92234,28.39588,337.75,4.11,1.88,2024-09-27,1200,A,87,6.1NRT,306.42,223.11,D
44.86889,19.87066,332.33,1.05,1.03,2024-09-27,1217,A,84,6.1NRT,306.26,21.69,D
-18.89861,33.6193,333.33,1.38,1.16,2024-09-27,1200,A,70,6.1NRT,312.93,23.02,D
31.21074,48.94983,344.14,1.07,1.03,2024-09-27,1034,A,88,6.1NRT,323.15,28.23,D
44.86678,19.85777,322.97,1.06,1.03,2024-09-27,1217,A,58,6.1NRT,305.47,9.78,D
-25.65708,31.19386,317.56,2.55,1.54,2024-09-27,1200,A,59,6.1NRT,301.01,32.82,D
-18.57677,35.94399,320.44,1.05,1.02,2024-09-27,1200,A,58,6.1NRT,305.94,8.8,D
31.23573,48.98928,338.87,1.06,1.03,2024-09-27,1034,A,82,6.1NRT,321.49,20.83,D
44.8576,19.69014,323.17,1.07,1.03,2024-09-27,1217,A,70,6.1NRT,304.2,13.26,D
-18.73159,34.8109,326.39,1.17,1.08,2024-09-27,1200,A,62,6.1NRT,309.84,11.63,D
31.24301,48.97644,332.86,1.06,1.03,2024-09-27,1034,A,28,6.1NRT,319.66,10.62,D
-25.64309,31.19508,326.08,2.55,1.54,2024-09-27,1200,A,76,6.1NRT,301.65,65.3,D
-18.73307,34.79987,325.76,1.17,1.08,2024-09-27,1200,A,58,6.1NRT,309.78,9.93,D
44.80435,19.31915,315.24,1.09,1.04,2024-09-27,1217,A,58,6.1NRT,300.84,6.35,D
31.09137,47.7886,340.14,1.19,1.08,2024-09-27,1034,A,83,6.1NRT,317.33,32.15,D
-18.85891,33.84532,349.34,1.33,1.14,2024-09-27,1200,A,93,6.1NRT,314.2,64.29,D
-25.68432,30.39789,332.09,2.93,1.63,2024-09-27,1200,A,82,6.1NRT,303.61,109.64,D
44.90981,19.8912,322.52,1.05,1.02,2024-09-27,1217,A,73,6.1NRT,306.34,9.05,D
-19.00323,32.70804,330.95,1.6,1.24,2024-09-27,1200,A,72,6.1NRT,312.76,26.63,D
31.06208,47.61838,330.8,1.21,1.09,2024-09-27,1034,A,43,6.1NRT,318.45,11.07,D
44.90594,19.81087,324.49,1.06,1.03,2024-09-27,1217,A,76,6.1NRT,306.03,12.38,D
-18.66601,35.22581,319.86,1.12,1.05,2024-09-27,1200,A,44,6.1NRT,305.58,7.64,D
31.28109,48.87237,331.15,1.07,1.03,2024-09-27,1034,A,64,6.1NRT,319.98,9.66,D
-25.64751,31.21148,316.29,2.54,1.53,2024-09-27,1200,A,50,6.1NRT,301.85,25.56,D
44.9038,19.79795,330.85,1.06,1.03,2024-09-27,1217,A,83,6.1NRT,305,21.34,D
-18.72347,34.7985,325.54,1.17,1.08,2024-09-27,1200,A,40,6.1NRT,310.01,9.88,D
31.0833,47.62615,339.11,1.21,1.09,2024-09-27,1034,A,82,6.1NRT,319.2,27.47,D
44.92049,19.61403,338.33,1.07,1.03,2024-09-27,1217,A,88,6.1NRT,305.37,34.47,D
-18.55043,35.99988,320.79,1.05,1.02,2024-09-27,1200,A,46,6.1NRT,306.95,7.97,D
31.27616,48.72553,337.8,1.08,1.04,2024-09-27,1034,A,80,6.1NRT,320.78,20.21,D
-25.64983,31.18787,328.26,2.55,1.54,2024-09-27,1200,A,79,6.1NRT,301.15,75.08,D
-18.82428,33.95341,342.43,1.31,1.14,2024-09-27,1200,A,88,6.1NRT,310.96,46.91,D
31.03459,47.28628,359.87,1.26,1.11,2024-09-27,1034,A,99,6.1NRT,322.1,89.91,D
45.05563,19.9868,335.29,1.04,1.02,2024-09-27,1217,A,86,6.1NRT,305.08,28.21,D
-18.82586,33.94114,331.89,1.31,1.14,2024-09-27,1200,A,76,6.1NRT,310.15,22.86,D
31.03237,47.27351,359.28,1.26,1.12,2024-09-27,1034,A,99,6.1NRT,322.73,88.43,D
45.20409,20.86645,321.14,1.01,1,2024-09-27,1217,A,72,6.1NRT,304.02,10.24,D
-25.54887,31.79536,317.23,2.29,1.47,2024-09-27,1200,A,53,6.1NRT,302.58,19.24,D
-18.5427,35.98872,322.4,1.05,1.02,2024-09-27,1200,A,54,6.1NRT,306.71,9.51,D
31.27029,48.12149,337.33,1.14,1.06,2024-09-27,1034,A,79,6.1NRT,320.1,22.55,D
45.05429,19.74965,325.32,1.06,1.03,2024-09-27,1217,A,77,6.1NRT,305.64,13.82,D
-25.55108,31.77317,319.32,2.3,1.47,2024-09-27,1200,A,65,6.1NRT,304.17,26.21,D
-18.80792,34.00079,328.79,1.3,1.13,2024-09-27,1200,A,71,6.1NRT,310.1,18.14,D
31.16771,47.3404,339.63,1.24,1.11,2024-09-27,1034,A,63,6.1NRT,319.97,29.59,D
45.01501,19.51492,343.64,1.07,1.03,2024-09-27,1217,A,92,6.1NRT,305.57,44.44,D
-25.6798,30.41819,316.67,2.91,1.63,2024-09-27,1200,A,57,6.1NRT,304.32,31.17,D
-18.80947,33.98869,336.18,1.31,1.13,2024-09-27,1200,A,82,6.1NRT,309.86,33.33,D
31.45038,47.42505,327.79,1.22,1.1,2024-09-27,1034,A,50,6.1NRT,317.69,9.65,D
-25.68233,30.39021,328.07,2.93,1.63,2024-09-27,1200,A,79,6.1NRT,303.99,85.59,D
45.01279,19.5018,326.82,1.07,1.03,2024-09-27,1217,A,79,6.1NRT,305.45,17.11,D
-18.81573,33.93986,327.14,1.31,1.14,2024-09-27,1200,A,67,6.1NRT,309.18,15.09,D
32.23584,51.4266,343.71,1.02,1.01,2024-09-27,1034,A,89,6.1NRT,314.13,33.32,D
-25.66759,29.67854,322.66,3.3,1.72,2024-09-27,1200,A,71,6.1NRT,308.99,49.84,D
45.00168,19.43604,326.99,1.08,1.04,2024-09-27,1217,A,79,6.1NRT,304.65,17.43,D
32.24323,51.41437,325.71,1.02,1.01,2024-09-27,1034,A,35,6.1NRT,311.8,6.6,D
-18.67175,34.96774,329.47,1.15,1.07,2024-09-27,1200,A,75,6.1NRT,308.61,20.09,D
45.22626,20.64326,319.24,1.02,1.01,2024-09-27,1217,A,60,6.1NRT,304.91,7.68,D
-25.77538,27.99108,318.26,4.38,1.93,2024-09-27,1200,A,57,6.1NRT,302.73,44.67,D
-18.88464,33.30952,327.6,1.45,1.19,2024-09-27,1200,A,65,6.1NRT,312.03,12.99,D
31.96237,48.10542,332.66,1.12,1.06,2024-09-27,1034,A,69,6.1NRT,321.49,11.1,D
-25.67118,29.67448,321.61,3.3,1.72,2024-09-27,1200,A,66,6.1NRT,308.85,46.47,D
45.07079,19.56548,345.33,1.07,1.03,2024-09-27,1217,A,93,6.1NRT,306.28,46.82,D
-18.95177,32.7617,328.84,1.58,1.24,2024-09-27,1200,A,57,6.1NRT,310.2,26.97,D
31.76628,46.0509,331.05,1.43,1.18,2024-09-27,1034,A,67,6.1NRT,317.97,22.73,D
-25.68037,28.56001,323.51,3.97,1.85,2024-09-27,1200,A,43,6.1NRT,303.18,68.84,D
45.0686,19.55237,333.47,1.07,1.03,2024-09-27,1217,A,85,6.1NRT,304.87,25.83,D
31.76363,46.03632,332.62,1.43,1.18,2024-09-27,1034,A,71,6.1NRT,317.91,25.3,D
-18.50974,36.09297,319.83,1.04,1.02,2024-09-27,1200,A,58,6.1NRT,304.81,7.39,D
45.0466,19.42081,324.01,1.08,1.04,2024-09-27,1217,A,76,6.1NRT,303.55,13.64,D
-25.66096,28.59738,360.72,3.95,1.85,2024-09-27,1200,A,100,6.1NRT,306.99,550.64,D
-18.53667,35.89773,329.52,1.05,1.03,2024-09-27,1200,A,77,6.1NRT,307.04,18.73,D
45.07975,19.56252,333.14,1.07,1.03,2024-09-27,1217,A,85,6.1NRT,304.54,24.01,D
-25.66382,28.55816,325.55,3.97,1.85,2024-09-27,1200,A,44,6.1NRT,295.39,77.31,D
32.05503,47.44288,331.3,1.19,1.09,2024-09-27,1034,A,65,6.1NRT,319.91,12.13,D
-18.53802,35.88789,318.79,1.06,1.03,2024-09-27,1200,A,38,6.1NRT,306.37,6.15,D
-25.6417,28.63386,374.49,3.92,1.84,2024-09-27,1200,A,100,6.1NRT,307.79,858.87,D
45.07756,19.54941,335.29,1.07,1.03,2024-09-27,1217,A,86,6.1NRT,304.72,28.31,D
-18.81274,33.80042,328.38,1.34,1.15,2024-09-27,1200,A,37,6.1NRT,312.52,13.21,D
32.10217,47.54564,334.39,1.18,1.08,2024-09-27,1034,A,73,6.1NRT,322.66,15.18,D
-25.64447,28.59533,434.53,3.95,1.85,2024-09-27,1200,A,94,6.1NRT,317.97,3778.78,D
45.09303,19.58566,323.88,1.07,1.03,2024-09-27,1217,A,75,6.1NRT,303.78,13.13,D
-18.94057,32.76176,329.52,1.58,1.24,2024-09-27,1200,A,52,6.1NRT,306.71,28.96,D
45.09982,19.56962,323,1.07,1.03,2024-09-27,1217,A,74,6.1NRT,303.18,12.39,D
-25.50844,30.47639,314.86,2.87,1.62,2024-09-27,1200,A,27,6.1NRT,302.36,38.39,D
32.11937,47.41464,334.98,1.2,1.09,2024-09-27,1034,A,72,6.1NRT,318.84,17.94,D
-18.62746,35.15607,326.38,1.13,1.06,2024-09-27,1200,A,70,6.1NRT,308.49,15.5,D
45.24873,20.43274,325.12,1.02,1.01,2024-09-27,1217,A,77,6.1NRT,306.32,14.77,D
-25.67111,28.59052,333.28,3.95,1.85,2024-09-27,1200,A,83,6.1NRT,300.77,157.68,D
32.11729,47.40236,342.1,1.2,1.09,2024-09-27,1034,A,85,6.1NRT,320.18,32.85,D
-25.65158,28.62692,372.61,3.92,1.84,2024-09-27,1200,A,100,6.1NRT,309.75,817.8,D
45.24672,20.42014,317.77,1.02,1.01,2024-09-27,1217,A,50,6.1NRT,306.35,8.26,D
-18.62886,35.14555,324.21,1.13,1.06,2024-09-27,1200,A,65,6.1NRT,308.66,12.33,D
32.12185,47.40878,335.47,1.2,1.09,2024-09-27,1034,A,75,6.1NRT,319.26,19.91,D
-18.501,36.02213,320.02,1.05,1.02,2024-09-27,1200,A,43,6.1NRT,305.55,6.29,D
45.25751,20.42991,335.29,1.02,1.01,2024-09-27,1217,A,86,6.1NRT,306.43,27.32,D
32.18069,47.52171,333.28,1.18,1.08,2024-09-27,1034,A,70,6.1NRT,321.75,12.13,D
-25.65459,28.58875,389.18,3.95,1.85,2024-09-27,1200,A,94,6.1NRT,312.92,1330.76,D
-18.54813,35.67681,319.92,1.07,1.03,2024-09-27,1200,A,54,6.1NRT,306.4,8.6,D
32.25802,47.2536,331,1.21,1.09,2024-09-27,1034,A,64,6.1NRT,320.61,11.57,D
45.25551,20.41731,328.91,1.02,1.01,2024-09-27,1217,A,68,6.1NRT,305.85,19.02,D
-25.63511,28.62522,382.56,3.92,1.84,2024-09-27,1200,A,100,6.1NRT,305.58,1097.13,D
-18.48524,36.06936,331.75,1.04,1.02,2024-09-27,1200,A,80,6.1NRT,304.23,21.28,D
32.35471,47.71059,342.84,1.15,1.07,2024-09-27,1034,A,86,6.1NRT,322.53,30.49,D
45.23131,20.26579,318.77,1.03,1.01,2024-09-27,1217,A,67,6.1NRT,305.94,6.52,D
-25.63809,28.58682,400.34,3.95,1.85,2024-09-27,1200,A,94,6.1NRT,310.65,1770.77,D
-18.73499,34.17339,346.12,1.27,1.12,2024-09-27,1200,A,91,6.1NRT,311.53,54.3,D
32.35272,47.69866,333.75,1.15,1.07,2024-09-27,1034,A,72,6.1NRT,321.42,12.45,D
45.55342,21.90326,313.24,1,1,2024-09-27,1217,A,59,6.1NRT,300.98,6.41,D
-25.55921,28.45481,321.88,4.03,1.86,2024-09-27,1200,A,68,6.1NRT,307.18,65.17,D
-18.73645,34.16186,332.52,1.27,1.12,2024-09-27,1200,A,78,6.1NRT,312.23,21.29,D
32.48851,47.20632,335.21,1.21,1.09,2024-09-27,1034,A,75,6.1NRT,321.2,18.49,D
45.55163,21.89081,312.17,1,1,2024-09-27,1217,A,55,6.1NRT,299.77,5.59,D
-24.9921,33.29462,314.7,1.76,1.3,2024-09-27,1200,A,53,6.1NRT,299.24,17.09,D
-19.03969,31.60191,342.77,1.93,1.36,2024-09-27,1200,A,87,6.1NRT,314.77,78.42,D
-19.04166,31.58408,330.95,1.93,1.36,2024-09-27,1200,A,72,6.1NRT,313.85,31.7,D
45.42423,20.77847,336.35,1.01,1,2024-09-27,1217,A,87,6.1NRT,305.25,27.22,D
32.56873,46.42985,328.73,1.32,1.14,2024-09-27,1034,A,61,6.1NRT,317.19,13.26,D
-24.99397,33.27734,318.56,1.77,1.3,2024-09-27,1200,A,67,6.1NRT,297.77,25.76,D
-18.73331,34.1786,336.13,1.27,1.12,2024-09-27,1200,A,82,6.1NRT,311.02,30.42,D
33.69159,46.22395,340.61,1.29,1.13,2024-09-27,1034,A,85,6.1NRT,316.42,42.38,D
45.42911,20.7507,319.3,1.01,1.01,2024-09-27,1217,A,69,6.1NRT,304.78,6.83,D
-25.09787,32.15619,326.38,2.13,1.42,2024-09-27,1200,A,65,6.1NRT,306.04,42.12,D
-18.73483,34.16707,336.91,1.27,1.12,2024-09-27,1200,A,83,6.1NRT,312.09,30.82,D
45.4155,20.66306,318.55,1.01,1.01,2024-09-27,1217,A,67,6.1NRT,304.72,5.81,D
-18.51996,35.68638,319.56,1.07,1.03,2024-09-27,1200,A,43,6.1NRT,307.5,8.57,D
33.95383,47.18822,334.03,1.15,1.07,2024-09-27,1034,A,78,6.1NRT,318.27,20.11,D
-25.29086,30.06219,319.7,3.06,1.66,2024-09-27,1200,A,49,6.1NRT,307.15,41.91,D
-18.6171,34.97505,326.82,1.15,1.07,2024-09-27,1200,A,29,6.1NRT,308.23,13.14,D
45.51539,20.77024,320,1.01,1,2024-09-27,1217,A,69,6.1NRT,304.28,7.36,D
33.95654,46.66472,332.76,1.22,1.1,2024-09-27,1034,A,76,6.1NRT,317.25,19.56,D
-18.74362,34.02243,329.21,1.3,1.13,2024-09-27,1200,A,71,6.1NRT,312.1,14.75,D
-25.3015,29.93639,345.74,3.13,1.68,2024-09-27,1200,A,92,6.1NRT,308.01,218.21,D
34.16965,47.86086,333.7,1.08,1.04,2024-09-27,1034,A,79,6.1NRT,314.65,19.52,D
-18.78867,33.67536,330.04,1.36,1.16,2024-09-27,1200,A,71,6.1NRT,312.67,18.09,D
45.55396,20.5935,319.13,1.01,1.01,2024-09-27,1217,A,66,6.1NRT,304.49,6.53,D
-25.30429,29.90318,344.1,3.14,1.68,2024-09-27,1200,A,91,6.1NRT,309.95,202.49,D
34.01569,46.36192,329.83,1.26,1.11,2024-09-27,1034,A,66,6.1NRT,316.11,18.02,D
-18.74622,33.9235,342.1,1.31,1.14,2024-09-27,1200,A,87,6.1NRT,312.18,42.91,D
-25.27613,30.05937,319.55,3.06,1.66,2024-09-27,1200,A,29,6.1NRT,306.88,37.94,D
45.4876,20.00208,319.55,1.04,1.02,2024-09-27,1217,A,66,6.1NRT,305.32,7.49,D
34.151,46.91095,327.59,1.18,1.08,2024-09-27,1034,A,65,6.1NRT,315.03,11.45,D
-18.8753,32.90706,341.5,1.54,1.22,2024-09-27,1200,A,86,6.1NRT,308.35,62.04,D
-25.28925,29.90198,334.67,3.14,1.68,2024-09-27,1200,A,84,6.1NRT,308.6,120.73,D
34.28271,46.70919,325.98,1.2,1.09,2024-09-27,1034,A,61,6.1NRT,313.94,9.58,D
-19.03239,31.61214,335.07,1.92,1.35,2024-09-27,1200,A,79,6.1NRT,314.1,46.76,D
-25.29146,30.05759,320.66,3.06,1.66,2024-09-27,1200,A,58,6.1NRT,307.21,45.77,D
45.38492,19.32299,320.25,1.07,1.03,2024-09-27,1217,A,69,6.1NRT,304.74,8.91,D
34.33628,46.64974,330.8,1.2,1.09,2024-09-27,1034,A,73,6.1NRT,312.61,17.37,D
-19.03447,31.59452,348.29,1.93,1.36,2024-09-27,1200,A,92,6.1NRT,315.52,107.05,D
-25.30296,29.93185,349.02,3.13,1.68,2024-09-27,1200,A,94,6.1NRT,308.22,250.68,D
-25.30597,29.89881,336.69,3.14,1.68,2024-09-27,1200,A,86,6.1NRT,309.56,134.33,D
45.70932,20.76235,346.52,1.01,1,2024-09-27,1217,A,93,6.1NRT,305.74,45.06,D
34.38755,46.18626,331.5,1.26,1.12,2024-09-27,1036,A,75,6.1NRT,313.99,22.27,D
-18.59955,34.96161,323.97,1.15,1.07,2024-09-27,1200,A,15,6.1NRT,307.76,8.55,D
-25.27674,30.05479,320.76,3.06,1.66,2024-09-27,1200,A,61,6.1NRT,307.02,45.62,D
45.70739,20.74981,353.31,1.01,1,2024-09-27,1217,A,96,6.1NRT,306.15,59.58,D
34.82237,47.70878,326.05,1.08,1.04,2024-09-27,1036,A,68,6.1NRT,313.02,10.02,D
-18.83128,33.17207,324.43,1.47,1.2,2024-09-27,1200,A,43,6.1NRT,309.46,10.46,D
-25.28802,29.92992,325.74,3.13,1.68,2024-09-27,1200,A,70,6.1NRT,306.32,62.72,D
34.85078,45.70695,327.99,1.31,1.14,2024-09-27,1036,A,66,6.1NRT,316.3,12.99,D
-25.2909,29.89783,335.16,3.14,1.68,2024-09-27,1200,A,84,6.1NRT,309.14,124.68,D
45.70355,20.60608,318.01,1.01,1.01,2024-09-27,1217,A,64,6.1NRT,304.8,5.51,D
-18.83303,33.15807,328,1.48,1.2,2024-09-27,1200,A,65,6.1NRT,310.42,17.66,D
34.8995,43.80023,330.65,1.68,1.28,2024-09-27,1036,A,68,6.1NRT,318.82,16.88,D
35.4833,44.15219,326.24,1.56,1.23,2024-09-27,1036,A,51,6.1NRT,314.5,14.87,D
-24.84846,34.07422,314.39,1.55,1.23,2024-09-27,1200,A,54,6.1NRT,297.95,14.76,D
45.77676,20.9642,325.76,1,1,2024-09-27,1217,A,77,6.1NRT,303.79,14.2,D
